b1_nummer;politician;vote;law;date;house;pdc_naam;category;district;sum_industry;sum_services;sum_agriculture;industry;services;agriculture;total_pers_taxes;vermogen_tax;income_tax;catholics;geref;hervormd;catholic_pct;geref_pct;hervormd_pct;party_granular;party_simple;birth_date;start_date;tenure;death_date;name_in_elec_combined;turnout;vote_share;soc_share;soc_dum;dsle;vote_share_nc;re;dugobo;fogobo;duprbo;foprbo;dush;fosh;cash;misc;debt;ta11;tl11;nw11;ta0;tl0;nw0;w_deflated;wealth_defl;defw_rb;expected_inheritance_rough;expected_inheritance;father_politician;deflated_eh;amount_of_strikes
00835;Loeff;1;Kieswet 1896;1896-06-19;Tweede Kamer;Loeff;electoral;'s-Hertogenbosch;7957;8089;1628;0,450209347063483;0,4576662868824155;0,09210797654251472;99534;1120;2515;47554;394;3118;0,93122625621744404;7,71550542435280e-03;0,06105823835820311;catholic;confessional;1858-11-15;1896-05-05;45;1921-07-10;mr. J.A. Loeff;0,310482529118136;1,0000000000000000;0;0;80;NA;37502,080;14236,000;76,0000;69074,000;0,000;88250,000;0,000;5091,780;8783,250;-34450,62000;214511,7000;-34450,6000;86544,370;107255,850;-20711,4700;86544,3800;38953,498862908637;67967,5212175758934;92398,245114126359;84577,46;12082,494285714289;1;11341,1393069763108;0
01437;Viruly Verbrugge;1;Kieswet 1896;1896-06-19;Tweede Kamer;Viruly Verbrugge;electoral;Rotterdam;35562;77919;1307;0,309805903056069;0,6788060572697183;0,01138610955462167;549281;163;827;84963;20249;184686;0,29307894500824427;6,98487054067293e-02;0,63707234958502645;liberal;liberal;1830-01-04;1863-03-09;12156;1908-12-10;W.A. Viruly Verbrugge;0,594514367133697;0,1393000527190884;1700;1;801;0,13901618070481367;82521,000;85658,000;55230,0000;234385,000;3380,000;148718,000;2628,000;4000,000;8682,000;-3337,09000;568106,1600;-3337,0900;564769,070;568106,160;-3337,0900;564769,0700;490452,892042099498;419744,6439168267534;354111,567659308261;NA;NA;1;NA;16
00160;Bool;1;Kieswet 1896;1896-06-19;Tweede Kamer;Bool;electoral;Leiden;9351;11298;502;0,442106756181741;0,5341479764347226;0,02373300697553879;118844;92;482;13847;3479;31392;0,28422759554989940;7,14109774621290e-02;0,64436142698797161;liberal;liberal;1828-02-27;1888-05-01;2971;1898-01-22;H.J. Bool;0,757029876977153;0,5982456140350877;352;1;801;0,20584795321637428;0,000;0,000;1708,0000;4996,000;1557,000;10063,340;0,000;820,000;5097,000;-1139,02000;24247,0000;-745,4700;11357,490;12123,780;-766,2900;11357,4700;11589,663601330409;23443,8884112377455;24132,814581550378;NA;NA;0;NA;5
00297;van Deinse;1;Kieswet 1896;1896-06-19;Tweede Kamer;Deinse;electoral;Hontenisse;1808;443;1447;0,488912925905895;0,1197786475583995;0,39122819434689010;55929;6809;6813;26465;3288;14645;0,59608540925266906;7,40573899725213e-02;0,32985720077480968;liberal;liberal;1841-03-26;1894-05-16;765;1908-06-09;mr. J.G. van Deinse;0,738885595732069;0,2656631407648495;0;0;801;0,24776240846216435;255304,000;1184,000;8315,0000;170916,400;29471,750;29057,000;17837,000;2803,000;26396,000;-175663,77000;543629,5500;-175663,7700;182466,060;265814,070;-81921,8800;183192,8900;159087,116265149292;200122,2557193458197;447567,039461420325;NA;NA;NA;NA;0
01458;van Vlijmen;1;Kieswet 1896;1896-06-19;Tweede Kamer;Vlijmen;electoral;Veghel;6371;1673;5094;0,484929212970011;0,1273358388744004;0,38771217973680722;37335;2175;3377;43259;2;332;0,99233821943890077;4,58789255155644e-05;0,00761590163558369;catholic;confessional;1843-05-02;1888-05-01;2971;1919-12-17;B.R.F. van Vlijmen;0,249560632688928;1,0000000000000000;0;0;269;NA;0,000;0,000;0,0000;0,000;0,000;0,000;0,000;0,000;4303,000;-3054,28000;4303,0000;-3054,2800;1248,980;4303,260;-3054,2800;1248,9800;658,260493559410;845,1099581200269;3488,898672820344;NA;NA;0;NA;0
01384;Tydeman;1;Kieswet 1896;1896-06-19;Tweede Kamer;Tydeman;electoral;Tiel;1826;2073;412;0,423567617722106;0,4808156673749029;0,09554942859983154;60458;3748;3829;5776;1181;38703;0,12650021901007449;2,58650897941305e-02;0,84763469119579504;liberal;liberal;1854-03-06;1891-12-14;1649;1916-11-04;mr. M. Tydeman jr.;0,453629732546023;0,8576078112286412;0;0;801;0,11635475996745322;655647,000;67282,000;168886,0000;424613,000;102056,000;279380,000;36709,000;7090,000;787330,000;-37306,00000;1816417,7750;37175,6750;1241085,575;1243275,540;-2190,0000;1241085,5750;922044,341486172169;1269493,5650179837830;919479,376169845578;2005828,54;501457,135000000009;1;461474,4740407363861;0
00584;Hintzen;1;Kieswet 1896;1896-06-19;Tweede Kamer;Hintzen;electoral;Rotterdam;35562;77919;1307;0,309805903056069;0,6788060572697183;0,01138610955462167;549281;163;827;84963;20249;184686;0,29307894500824427;6,98487054067293e-02;0,63707234958502645;liberal;liberal;1851-01-06;1888-05-07;2965;1932-11-18;G.H. Hintzen;0,594514367133697;0,1393000527190884;1700;1;801;0,13930005271908835;37500,000;434376,000;99063,1500;3915530,000;92387,620;385048,550;19858,000;1500,000;101805,000;-105289,70000;5071863,5300;-89439,7000;4981823,830;5071854,680;-89439,7000;4982414,9800;3452057,816447648685;1441203,9262587439734;919208,469752824167;1840241,26;368048,251999999979;0;345465,6297711927327;16
01079;de Ram;1;Kieswet 1896;1896-06-19;Tweede Kamer;Ram;electoral;Bergen op Zoom;7494;5993;3788;0,433806078147612;0,3469087993548062;0,21926650161389591;70891;1477;3005;47092;454;3333;0,92556850567031579;8,92313135085202e-03;0,06550836297883213;catholic;confessional;1842-10-29;1888-05-01;2971;1917-07-04;L.D.J.L. de Ram;0,321795750514051;0,8702640642939150;34;1;801;0,09070034443168772;0,000;5062,000;0,0000;33041,000;0,000;44497,000;0,000;612,000;630,000;-142655,82000;83850,5100;-142655,8200;-58806,000;83850,310;-142655,8200;-58805,5100;-39847,841383931467;-62907,5710855634679;123609,428968461667;486008,04;44182,549090909088;1;43347,0947284214708;0
00802;Lely;1;Kieswet 1896;1896-06-19;Tweede Kamer;Lely;electoral;Lochem;1923;443;1510;0,496130030959752;0,1142784579528168;0,38951554086875390;51769;3198;4448;12209;505;29080;0,29212327128295928;1,20830741254726e-02;0,69579365459156817;liberal;liberal;1854-09-23;1894-05-16;765;1929-01-22;dr. C. Lely;0,779386712095400;0,4234300403966214;1153;1;801;0,30481087036356957;0,000;4058,000;2769,0000;43907,000;11937,000;22433,000;9255,000;1710,000;5969,000;-2036,35000;102094,7600;-2036,3500;100058,410;102094,750;-2056,5500;100058,4100;61699,517517302134;26582,4075061368603;22139,189953995348;NA;NA;NA;NA;0
00468;Goekoop;1;Kieswet 1896;1896-06-19;Tweede Kamer;Goekoop;electoral;Brielle;0;0;0;NA;NA;NA;60728;4651;8620;2011;6388;35293;0,04602673258262381;1,46205254966584e-01;0,80776801245079188;liberal;liberal;1845-04-16;1884-11-17;4232;1911-10-07;mr. G.J. Goekoop;0,686754359131233;0,4686795853988283;0;0;801;0,39522307345651192;87003,000;200,000;35688,9900;14015,000;6581,000;564,000;0,000;4196,000;6395,000;-21513,86000;154726,3300;-21513,8600;133212,470;154832,230;-21513,8600;133318,3700;123756,952110833197;69715,7596393426793;90912,528101183590;142030,44;47343,480000000003;1;32110,4420391660169;0
00264;Conrad;1;Kieswet 1896;1896-06-19;Tweede Kamer;Conrad;electoral;'s-Gravenhage;24192;49146;3829;0,313501885521013;0,6368758710098046;0,04961904496952533;525337;130;666;63164;7822;111627;0,34588994211803104;4,28337522520302e-02;0,61127630562993873;liberal;liberal;1825-05-26;1891-09-15;1739;1902-08-12;J.F.W. Conrad;0,730857074167568;0,2301257548058279;1526;1;801;0,22862999279818291;0,000;4286,000;16729,0000;19913,000;18276,000;17,000;0,000;1986,000;7400,000;-17399,00000;65076,1000;-18174,7600;50435,560;65076,100;-18174,7600;46901,3400;42479,730746242145;43444,1686855139851;69142,244301806088;67856,00;22618,666666666668;0;22618,6666666666679;3
00348;Drucker;1;Kieswet 1896;1896-06-19;Tweede Kamer;Drucker;electoral;Groningen;13300;19378;3995;0,362664630654705;0,5283944146929556;0,10893308249097454;211782;1779;2873;10422;12367;66716;0,11644042232277528;1,38171051896542e-01;0,74538852578068260;socialist;socialist;1857-08-11;1894-05-16;765;1917-09-05;mr. H.L. Drucker;0,592266843677398;0,2844561186650185;1841;1;801;0,17104449938195304;60000,000;534661,500;521845,0000;1134252,000;157438,000;296390,000;25464,000;8058,000;277540,900;-44082,38000;3057252,0300;-44082,3800;3013169,650;3057252,030;-44082,3800;3013169,6500;2041786,667203061050;1595419,8046221206896;1074975,858449271647;19858438,12;6619479,373333333991;0;6026503,4558293391019;0
00243;C.J.E. van Bylandt;1;Kieswet 1896;1896-06-19;Tweede Kamer;Bylandt;electoral;Gouda;3846;4349;287;0,453430794623909;0,5127054378172510;0,03383250568149338;72686;1983;3849;9066;4253;33130;0,19518181231027576;9,15627892957868e-02;0,71325539839393748;liberal;liberal;1840-01-08;1894-05-16;765;1902-07-18;mr. C.J.E. graaf van Bylandt;0,742981283422460;0,4424214838416022;0;0;801;0,35320892125625852;3065120,000;12300,000;113685,0000;47615,000;92124,000;160589,000;21583,000;12022,320;51686,000;-310328,28000;3817494,5300;-271628,2800;3507171,250;3840450,160;-310323,2800;3530126,8700;3197325,256329020951;2489699,5286563690752;3014462,245254583191;NA;NA;NA;NA;1
01374;Travglino;1;Kieswet 1896;1896-06-19;Tweede Kamer;Travaglino;electoral;Druten;1610;488;912;0,534883720930233;0,1620974407700092;0,30291989054577589;51195;4171;4362;29062;995;13248;0,67110033483431475;2,29765615979679e-02;0,30592310356771735;catholic;confessional;1831-09-19;1888-05-01;2971;1905-05-23;mr. J.A.N. Travaglino;0,460992907801418;0,7296875000000000;0;0;801;0,27031250000000001;105740,000;43096,000;10997,0000;318724,000;23528,000;32603,000;65125,000;3088,000;4439,000;-3382,00000;616340,8750;-3800,1400;612540,735;616314,000;-3800,1400;612513,8600;556801,641138842446;445723,9258003825089;404792,969074738619;297868,38;99289,460000000006;0;80987,2322976477881;1
00500;van Gijn;1;Kieswet 1896;1896-06-19;Tweede Kamer;Gijn;electoral;Dordrecht;8106;9709;1614;0,417211385042977;0,4997061874975243;0,08306777670985759;116515;536;2001;5798;5169;39905;0,11397232269224720;1,01607957225979e-01;0,78441972008177396;liberal;liberal;1848-10-08;1889-04-10;2627;1937-09-24;S.M.H. van Gijn;0,787785738655749;0,4995602462620932;0;0;801;0,26781002638522428;431264,270;423316,000;28817,0000;280655,000;46398,000;758379,500;65353,000;1423,000;39944,360;-526958,89000;2071820,3600;-523208,8900;1548611,470;2071820,360;-523208,8900;1548611,4700;1240166,274977303809;221691,2897539307305;348105,269112461887;398829,14;99707,285000000003;0;97769,8211543523648;1
01179;Schaafsma;1;Kieswet 1896;1896-06-19;Tweede Kamer;Schaafsma;electoral;Dokkum;9146;3369;7891;0,448201509359992;0,1650948742638522;0,38668836839273130;55594;1403;2442;887;15358;21350;0,02359356297379970;4,08511770182205e-01;0,56789466684399525;socialist;socialist;1858-06-29;1894-05-16;765;1914-03-24;mr. E. Schaafsma;0,805280528052805;0,4252587991718427;0;0;801;0,41739130434782606;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
00893;Meesters;1;Kieswet 1896;1896-06-19;Tweede Kamer;Meesters;electoral;Steenwijk;4616;1705;3215;0,484060402684564;0,1787870654636217;0,33712002315920586;40771;3551;3874;2191;6697;29876;0,05652151480755340;1,72763388711175e-01;0,77071509648127123;liberal;liberal;1850-09-02;1894-05-16;765;1904-01-05;J. Meesters 2;0,790357142857143;0,3318119580100411;0;0;801;0,28753993610223644;32054,000;2000,000;11427,0000;21294,000;112928,000;7762,000;0,000;1364,000;5057,000;-2540,00000;193891,4800;-4301,4800;189590,000;193891,480;-4301,4800;189500,0000;171135,229530613404;147915,8874036871130;137503,966971312242;NA;NA;NA;NA;2
01271;E. Smidt;1;Kieswet 1896;1896-06-19;Tweede Kamer;Smidt;electoral;Veendam;10303;5554;5056;0,492660067900349;0,2655701795140500;0,24175473123178523;54378;1502;2533;5294;6460;32638;0,11925572175166696;1,45521715624437e-01;0,73522256262389618;liberal;liberal;1858-06-08;1893-11-28;934;1925-11-14;mr. E.A. Smidt;0,325194981349610;1,0000000000000000;876;1;801;NA;64000,000;94318,000;8352,0000;95785,000;13866,000;111387,000;10528,000;1048,000;11016,000;-10314,42000;407821,2900;-10314,4200;197995,340;203910,650;-5915,3000;197995,3400;118534,811811987558;144614,6895969371544;104969,757184768896;824907,36;206226,839999999997;0;193573,2197318600083;2
01148;Rutgers van Rozenburg;1;Kieswet 1896;1896-06-19;Tweede Kamer;Rutgers van Rozenburg;electoral;Amsterdam;53628;114668;1766;0,315343815784831;0,6742704858990963;0,01038438759665016;1240199;168;1233;122395;23123;214201;0,34025169646307257;6,42807302366570e-02;0,59546757330027045;liberal;liberal;1830-08-10;1869-09-21;9768;1902-10-31;jhr.mr. J.W.H. Rutgers van Rozenburg;0,406282450674974;0,0455900588343931;11212;1;801;0,04512835395615123;497152,000;11003,000;143154,0000;198358,000;0,000;145724,000;0,000;17285,000;28227,000;-2761,00000;936347,2550;-3789,9850;932557,270;936372,255;-3789,9850;932582,2700;844663,366298687761;857458,0917186938459;800360,978687679395;NA;NA;0;NA;64
00727;Kolkman;1;Kieswet 1896;1896-06-19;Tweede Kamer;Kolkman;electoral;Rheden;5075;2786;2648;0,482919402416976;0,2650939176899500;0,25195656419582202;78697;1748;3344;31457;1729;15265;0,64925388536872308;3,56855379661927e-02;0,31506057666508430;catholic;confessional;1853-03-09;1884-05-06;4427;1924-02-19;mr. M.J.C.M. Kolkman;0,424213230571612;0,8714991762767710;0;0;801;0,12850082372322899;0,000;3369,000;157,0000;8068,000;78377,000;35969,000;0,000;725,000;7406,000;-170467,27000;135575,1700;-170467,2700;-34892,100;135575,170;-170467,2700;-34892,1000;-20889,019444725574;-40037,3294067501120;125088,572172216765;1868299,80;233537,475000000006;0;228999,4874856840761;1
01551;Willinge;1;Kieswet 1896;1896-06-19;Tweede Kamer;Willinge;electoral;Assen;3979;4169;2073;0,389296546326191;0,4078701905433395;0,20280191107155071;54898;3083;3662;2439;4416;39561;0,05254653567735263;9,51396070320579e-02;0,85231385729058939;liberal;liberal;1849-12-21;1894-05-16;765;1926-02-24;mr. J.J. Willinge;0,480443059882312;0,5243362831858407;486;1;801;0,35840707964601770;13043,000;11827,875;120,1875;38993,875;0,000;375,000;0,000;0,000;1598,625;-1762,63125;65765,6000;-1167,2400;64958,360;66360,890;-2902,6300;63458,2600;37990,858305130714;21793,5691512664998;16780,851393716810;NA;NA;NA;NA;4
00498;Guyot;1;Kieswet 1896;1896-06-19;Tweede Kamer;Guyot;electoral;'s-Gravenhage;24192;49146;3829;0,313501885521013;0,6368758710098046;0,04961904496952533;525337;130;666;63164;7822;111627;0,34588994211803104;4,28337522520302e-02;0,61127630562993873;liberal;liberal;1836-05-07;1889-11-19;2404;1912-05-06;H.D. Guyot;0,730857074167568;0,2275774195335439;1526;1;801;0,10608830535704392;0,000;4000,000;91355,0000;61022,000;66718,000;64827,000;9918,000;4822,000;12932,000;-374,00000;158012,1500;-374,9500;157887,160;158012,150;-374,9500;157637,6600;140548,514306629717;182825,1004879348620;145113,483010566968;NA;NA;1;NA;3
00682;Kerkdijk;1;Kieswet 1896;1896-06-19;Tweede Kamer;Kerdijk;electoral;Amsterdam;53628;114668;1766;0,315343815784831;0,6742704858990963;0,01038438759665016;1240199;168;1233;122395;23123;214201;0,34025169646307257;6,42807302366570e-02;0,59546757330027045;liberal;liberal;1846-05-24;1887-09-19;3196;1905-03-14;mr. A. Kerdijk|mr. Ã. baron van Mackay 2;0,687900490011308;0,6117318435754190;695;1;801;0,38826815642458101;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;64
00279;Cremer;1;Kieswet 1896;1896-06-19;Tweede Kamer;Cremer;electoral;Amsterdam;53628;114668;1766;0,315343815784831;0,6742704858990963;0,01038438759665016;1240199;168;1233;122395;23123;214201;0,34025169646307257;6,42807302366570e-02;0,59546757330027045;liberal;liberal;1847-06-30;1884-11-17;4232;1923-08-14;J.T. Cremer;0,406282450674974;0,0693876474157718;11212;1;801;0,05541777695696910;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;64
01135;Rooijaards van den Ham;1;Kieswet 1896;1896-06-19;Tweede Kamer;Roijaards van den Ham;electoral;Breukelen;0;0;0;NA;NA;NA;93077;6421;10242;16873;5272;20798;0,39291619123023547;1,22767389330042e-01;0,48431641943972242;liberal;liberal;1829-01-01;1888-05-01;2971;1897-03-02;mr. W.J. Royaards van den Ham;0,791024960169942;0,4592010925230454;0;0;801;0,29224991464663708;1262437,010;82941,010;587706,8700;383927,500;18000,000;268624,850;118019,000;2325,920;130374,860;-619075,73000;3136813,9000;-619075,7000;2517738,190;3136813,920;-619075,7300;2517738,1900;2595128,906093857717;2181052,0575580592267;3443311,064951849170;NA;NA;0;NA;0
00299;van Delden;1;Kieswet 1896;1896-06-19;Tweede Kamer;Delden;electoral;Deventer;7931;5624;2843;0,483656543480912;0,3429585392034621;0,17336606250749514;75140;986;2059;10028;1014;33155;0,22689322804715251;2,29427336697061e-02;0,75016403828314149;liberal;liberal;1828-02-21;1864-09-19;11596;1898-11-08;mr. A. van Delden;0,730872483221476;0,6516697588126159;751;1;801;0,34833024118738404;9143,330;4815,000;11504,0000;43060,080;0,000;24951,580;0,000;0,000;1589,000;-762,08000;96451,6200;-762,0800;95691,540;96467,370;-762,0500;95705,2900;97661,901459371758;93641,5323368932150;90259,045253401462;NA;NA;1;NA;1
00188;Bouman;1;Kieswet 1896;1896-06-19;Tweede Kamer;Bouman;electoral;Harlingen;8403;5769;5207;0,433613705557562;0,2976867185592069;0,26868277579710548;73904;873;1849;5731;7691;23741;0,15421252320856765;2,06953152328929e-01;0,63883432446250299;liberal;liberal;1851-06-01;1894-05-16;765;1906-08-15;A. Bouman;0,758432087511395;0,3763222131814483;0;0;801;0,36777868185516682;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3
00444;van Gennep;1;Kieswet 1896;1896-06-19;Tweede Kamer;Gennep;electoral;Rotterdam;35562;77919;1307;0,309805903056069;0,6788060572697183;0,01138610955462167;549281;163;827;84963;20249;184686;0,29307894500824427;6,98487054067293e-02;0,63707234958502645;liberal;liberal;1830-02-14;1878-11-19;6422;1911-06-08;mr. J. van Gennep;0,483778283251526;0,7147491889193911;0;0;770;0,20489143998003495;12000,000;625,000;5083,0000;1802,000;123,000;28830,000;157,000;3000,000;3336,000;-35405,24000;54889,7600;-35405,2400;19454,520;54889,760;-35405,2400;19484,5200;18087,115890650115;1315,1654519417930;52273,951267751785;NA;NA;NA;NA;16
00568;Hesselink van Suchtelen;1;Kieswet 1896;1896-06-19;Tweede Kamer;Hesselink van Suchtelen;electoral;Doetinchem;11198;2923;7176;0,525801756115885;0,1372459893796198;0,33693837600457432;53051;1703;2565;17135;4000;28870;0,34266573342665735;7,99920007999200e-02;0,57734226577342262;liberal;liberal;1852-10-11;1894-05-16;765;1934-05-10;mr. H.F. Hesselink van Suchtelen;0,718670725520041;0,6614940454709491;0;0;801;0,33850595452905086;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
01067;Pijnacker Hordijk;1;Kieswet 1896;1896-06-19;Tweede Kamer;Pijnacker Hordijk;electoral;'s-Gravenhage;24192;49146;3829;0,313501885521013;0,6368758710098046;0,04961904496952533;525337;130;666;63164;7822;111627;0,34588994211803104;4,28337522520302e-02;0,61127630562993873;liberal;liberal;1842-04-27;1891-09-15;1739;1918-08-09;J.M. Pijnacker Hordijk;0,597716034848128;0,3371746473276376;0;0;770;0,24677130935823569;171184,000;484821,000;128100,0000;435359,000;97540,000;2227294,000;3622,000;12016,000;57644,000;-553864,78000;3886829,8000;-553864,7800;1665482,510;1958020,000;-284512,0000;1673508,0000;1063859,383153336588;1015140,5051374246832;1625642,735191840213;971636,20;161939,366666666669;0;109834,4407130454492;3
00169;Th.L.M.H. Borret;1;Kieswet 1896;1896-06-19;Tweede Kamer;Borret;electoral;Beverwijk;3446;3565;1879;0,387626546681665;0,4009948890591583;0,21134233193551813;82797;1763;7853;21879;1442;21492;0,48822886216053374;3,21781625867494e-02;0,47959297525271682;catholic;confessional;1846-11-12;1888-05-01;2971;1914-02-28;mr. T.L.M.H. Borret;0,709790209790210;0,4898989898989899;0;0;801;0,40520590520590521;0,000;38910,000;0,0000;46649,750;0,000;298,320;0,000;1132,590;2088,140;-178155,07000;7656,0900;-93699,1200;-86069,210;7656,090;-93699,1200;-86043,0300;-74728,371576102654;-68714,6869708438171;162135,558328553539;NA;NA;NA;NA;0
00815;Lieftinck;1;Kieswet 1896;1896-06-19;Tweede Kamer;Lieftinck;electoral;Franeker;10577;5004;8016;0,448234945120142;0,2120568270847883;0,33969469434200383;72481;1195;2004;2333;6850;25901;0,06649754874016645;1,95245696043781e-01;0,73825675521605294;liberal;liberal;1835-06-08;1879-02-18;6331;1917-07-07;F. Lieftinck;0,609301030353662;0,6199905704856200;1315;1;801;0,38000942951437999;69956,000;0,000;3,0000;6051,000;2262,000;58924,800;6474,000;1020,000;23872,000;-28099,50000;168520,6900;-28099,5000;140421,180;168520,690;-28099,5000;140421,1800;95152,323440175751;43729,0123824401380;75025,724210375425;5419,16;1083,832000000000;0;1159,5409342768510;0
01391;Veegens;1;Kieswet 1896;1896-06-19;Tweede Kamer;Veegens;electoral;Groningen;13300;19378;3995;0,362664630654705;0,5283944146929556;0,10893308249097454;211782;1779;2873;10422;12367;66716;0,11644042232277528;1,38171051896542e-01;0,74538852578068260;liberal;liberal;1845-01-22;1881-11-15;5330;1910-12-27;mr. J.D. Veegens;0,592266843677398;0,3280284301606922;1841;1;801;0,28445611866501852;0,000;0,000;23379,0000;59046,000;0,000;11035,000;0,000;245,000;4260,000;-450,00000;93968,0000;-450,0000;46534,300;46984,300;-450,0000;46534,3000;42844,312061676646;64037,5565005457174;51166,159616590136;74656,26;37328,129999999997;0;33984,2594496016900;0
00553;Heldt;1;Kieswet 1896;1896-06-19;Tweede Kamer;Heldt;electoral;Amsterdam;53628;114668;1766;0,315343815784831;0,6742704858990963;0,01038438759665016;1240199;168;1233;122395;23123;214201;0,34025169646307257;6,42807302366570e-02;0,59546757330027045;liberal;liberal;1841-09-01;1885-11-24;3860;1914-01-13;B.H. Heldt;0,406282450674974;0,0810885681872147;11212;1;801;0,07630002902144949;0,000;0,000;0,0000;117,000;0,000;0,000;0,000;125,000;1000,000;-300,00000;1242,0000;-300,0000;942,000;1242,000;-300,0000;942,0000;818,127000231032;649,5849270286626;721,954123328044;0,00;0,000000000000;0;0,0000000000000;64
00397;Farncombe Sanders;1;Kieswet 1896;1896-06-19;Tweede Kamer;Farncombe Sanders;electoral;Haarlem;8511;14507;840;0,356735686143013;0,6080469061937175;0,03520689215371447;125812;98;615;24373;2108;27648;0,45027619205970920;3,89440041382623e-02;0,51077980380202848;liberal;liberal;1833-07-22;1886-07-14;3628;1896-09-07;mr. A.J.W. Farncombe Sanders;0,754852624011503;0,5858925143953935;0;0;765;0,41410748560460658;16400,000;0,000;507,0000;0,000;0,000;4190,000;2100,000;32,000;1275,000;-140,00000;12253,7500;-52,0000;12086,350;12253,750;-166,0000;12087,7500;12951,160708106680;24953,3299819588283;25250,196984324433;23523,84;23523,840000000000;0;19187,6428234446939;1
00522;Harte van Tecklenburg;1;Kieswet 1896;1896-06-19;Tweede Kamer;Harte van Tecklenburg;electoral;Grave;1843;713;875;0,537161177499271;0,2077786037308542;0,25497232904954187;47633;6275;5396;44594;1;630;0,98604754007739093;2,21116639027087e-05;0,01393034825870647;catholic;confessional;1853-10-15;1888-05-01;2971;1937-07-04;mr. J.J.I. Harte van Tecklenburg;0,412283279459301;1,0000000000000000;0;0;801;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;741783,72;67434,883636363636;0;55004,4746544399532;1
00778;Lambrechts;1;Kieswet 1896;1896-06-19;Tweede Kamer;Lambrechts;electoral;Sittard;2597;1630;1704;0,437868824818749;0,2748068910183068;0,28726947732584873;30477;2475;16556;42261;1728;3603;0,88798537569339397;3,63086232980333e-02;0,07570600100857287;catholic;confessional;1839-10-12;1873-09-15;8313;1896-11-25;mr. H.F. Lambrechts;0,522705314009662;0,9497041420118344;0;0;801;0,05029585798816568;22830,000;0,000;9095,1500;13742,000;2354,000;4784,000;1393,000;1000,000;470,000;-1730,00000;50714,2700;-1730,0000;48962,470;50692,470;-1780,0000;48962,4700;52459,789260685582;55531,0815366935058;59199,509494497070;119448,30;39816,099999999999;1;33077,1274478498381;0
01483;Vos de Wael;1;Kieswet 1896;1896-06-19;Tweede Kamer;Vos de Wael;electoral;Enschede;23985;5765;5375;0,682846975088968;0,1641249232111786;0,15302122121923939;38199;693;1447;28195;2087;34650;0,43422349534898047;3,21413170701657e-02;0,53363518758085382;catholic;confessional;1833-02-23;1883-09-17;4659;1902-03-13;mr. A.F. Vos de Wael;0,883815551537070;0,4036175710594315;0;0;801;0,37312661498708011;140181,000;1695,000;9758,0000;22761,000;281,000;28634,000;0,000;12743,000;10879,000;-9130,88000;220483,8200;-9130,8800;210252,440;222420,920;-10320,8800;212190,0400;192185,889917736931;176386,1307662582840;182192,134447364981;NA;NA;NA;NA;5
00876;Marchant et d'Ansembourg;1;Kieswet 1896;1896-06-19;Tweede Kamer;Marchant et d'Ansembourg;electoral;Gulpen;5996;2238;1671;0,605350832912670;0,2259326836407649;0,16868851812372052;34318;3477;9252;48128;119;800;0,98126287030807180;2,42624421473281e-03;0,01631088547719534;catholic;confessional;1850-01-27;1891-09-15;1739;1915-08-07;J.B.C.E.M. graaf van Marchant d'Ansembourg;0,313695871097684;0,8291032148900169;0;0;801;0,11844331641285956;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
00469;Goeman Borgesius;1;Kieswet 1896;1896-06-19;Tweede Kamer;Goeman Borgesius;electoral;Zutphen;9106;6559;2376;0,504739205143839;0,3635506070481441;0,13169367838372203;100577;1504;3403;13417;1480;39010;0,24889160962398205;2,74546904854657e-02;0,72365369989055228;liberal;liberal;1847-01-11;1877-11-19;6787;1917-01-18;mr. H. Goeman Borgesius;0,701012198287049;0,5110350076103500;1343;1;801;0,34170471841704719;0,000;3527,000;75690,0000;146919,000;71952,000;72583,000;52999,500;7740,000;35899,000;-8097,76000;248711,8600;-711,1000;248000,760;241571,070;-4404,4300;237166,6400;160709,067097283492;214699,0970532768988;164414,503604744008;NA;NA;0;NA;1
00070;de Beaufort 1;1;Kieswet 1896;1896-06-19;Tweede Kamer;Beaufort 1;electoral;Wijk bij Duurstede;2042;911;532;0,585939741750359;0,2613620825161742;0,15261712689525606;83813;6898;7630;19367;2821;23237;0,42635112823335169;6,21023665382499e-02;0,51154650522839851;liberal;liberal;1844-09-14;1891-09-16;1738;1900-04-18;jhr.mr. W.H. de Beaufort;0,738608374384236;0,4412010008340284;0;0;801;0,40116763969974978;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
