b1_nummer;politician;vote;law;date;house;pdc_naam;category;district;sum_industry;sum_services;sum_agriculture;industry;services;agriculture;total_pers_taxes;vermogen_tax;income_tax;catholics;geref;hervormd;catholic_pct;geref_pct;hervormd_pct;party_granular;party_simple;birth_date;start_date;tenure;death_date;name_in_elec_combined;turnout;vote_share;soc_share;soc_dum;dsle;vote_share_nc
01483;Vos de Wael;1;Kieswet 1887;1887-03-23;Tweede Kamer;Vos de Wael;electoral;'s-Hertogenbosch;10950;9042;4361;0,449636595080688;0,3712821031486604;0,17906841043787664;163958;6509;9447;92997;179;5017;0,94708380434450523;1,82294053547605e-03;0,05109325512001874;catholic;confessional;1833-02-23;1883-09-17;1283;1902-03-13;mr. A.F. Vos de Wael;0,486826697892272;0,4299694189602447;0;0;281;0,07155963302752294
00828;Van der Linden;1;Kieswet 1887;1887-03-23;Tweede Kamer;Linden;electoral;Dordrecht;12704;11826;2162;0,475947849542934;0,4430461986031218;0,08099526321876120;231108;8742;11073;4794;5736;115155;0,03814297648884115;4,56379042845208e-02;0,91621911922663812;liberal;liberal;1812-09-09;1849-02-13;13917;1888-04-04;mr. G.M. van der Linden;0,850485436893204;0,2855493998153278;0;0;281;0,28531855955678670
00138;Blussé van Oud Alblas;1;Kieswet 1887;1887-03-23;Tweede Kamer;Blussé van Oud-Alblas;electoral;Deventer;9405;5500;4823;0,476733576642336;0,2787848283612968;0,24446549583427157;89194;1948;2897;9151;749;41301;0,17872697798871115;1,46286205347552e-02;0,80664440147653371;liberal;liberal;1812-03-11;1850-10-07;13316;1887-05-19;mr. P. BlussÃ© van Oud-Alblas;0,881556195965418;0,2969547325102881;0;0;281;0,20444444444444446
01238;Seret;1;Kieswet 1887;1887-03-23;Tweede Kamer;Seret;electoral;Gorinchem;1494;2852;326;0,319777397260274;0,6104034261089726;0,06976350756059421;115156;8448;11173;11137;4128;41466;0,19631242177997921;7,27644497717297e-02;0,73092312844829099;protestant;confessional;1845-08-30;1880-10-04;2361;1912-12-23;H. Seret;0,785469667318982;0,3250671299952614;0;0;281;0,32127625967461698
01444;Visser van Hazerswoude;1;Kieswet 1887;1887-03-23;Tweede Kamer;Visser van Hazerswoude;electoral;Hoorn;4080;5340;2236;0,350034317089911;0,4581193928012350;0,19181923306238607;260378;12677;26840;33161;3644;70502;0,30902923388036196;3,39586420270812e-02;0,65701212409255683;liberal;liberal;1830-11-01;1886-07-14;252;1890-10-04;mr. D. Visser van Hazerswoude;0,724858115777526;0,3088328075709779;0;0;281;0,30757097791798105
00299;Van Delden;1;Kieswet 1887;1887-03-23;Tweede Kamer;Delden;electoral;Deventer;9405;5500;4823;0,476733576642336;0,2787848283612968;0,24446549583427157;89194;1948;2897;9151;749;41301;0,17872697798871115;1,46286205347552e-02;0,80664440147653371;liberal;liberal;1828-02-21;1864-09-19;8220;1898-11-08;mr. A. van Delden;0,881556195965418;0,3038683127572017;0;0;281;0,29695473251028809
00468;Goekoop;1;Kieswet 1887;1887-03-23;Tweede Kamer;Goekoop;electoral;Brielle;0;0;0;NA;NA;NA;35985;2279;4250;1121;782;20221;0,05066895678900741;3,53462303380944e-02;0,91398481287289823;liberal;liberal;1845-04-16;1884-11-17;856;1911-10-07;mr. G.J. Goekoop;0,820014398848092;0,6539485359361136;0;0;281;0,34605146406388643
01081;De Ranitz;1;Kieswet 1887;1887-03-23;Tweede Kamer;Ranitz;electoral;Zutphen;14595;6927;7793;0,497867985672864;0,2362913988769302;0,26582994502647672;164408;4675;8061;28753;1457;65931;0,29907115590642908;1,51548246845779e-02;0,68577401940899307;liberal;liberal;1833-07-10;1884-11-17;856;1909-02-25;jhr.mr. S.M.S. de Ranitz;0,959423384943940;0,2699635752311572;0;0;281;0,26604090781731576
00397;Farncombe Sanders;1;Kieswet 1887;1887-03-23;Tweede Kamer;Farncombe Sanders;electoral;Haarlem;10963;12390;4361;0,395576243054052;0,4470600834831405;0,15735250808474474;212523;1919;6585;32482;1855;35962;0,46205493677008208;2,63872885816299e-02;0,51155777464828800;liberal;liberal;1833-07-22;1886-07-14;252;1896-09-07;mr. A.J.W. Farncombe Sanders;0,674823113207547;0,3009404388714734;0;0;281;0,29870129870129869
01437;Viruly Verbrugge;1;Kieswet 1887;1887-03-23;Tweede Kamer;Viruly Verbrugge;electoral;Rotterdam;22492;53633;535;0,293399426037047;0,6996190285961200;0,00697877732775010;511721;66;440;44680;1774;85008;0,33987007652401452;1,34943938172248e-02;0,64663552965876070;liberal;liberal;1830-01-04;1863-03-09;8780;1908-12-10;W.A. Viruly Verbrugge;0,607484076433121;0,1634336677814939;0;0;281;0,08294314381270904
01148;Rutgers van Rozenburg;1;Kieswet 1887;1887-03-23;Tweede Kamer;Rutgers van Rozenburg;electoral;Amsterdam;39841;103090;509;0,277753764640268;0,7186963216633506;0,00354849737938846;1209038;146;1325;69845;2350;156940;0,30482030244179198;1,02559626421105e-02;0,68492373491609748;liberal;liberal;1830-08-10;1869-09-21;6392;1902-10-31;jhr.mr. J.W.H. Rutgers van Rozenburg;0,550090774055125;0,1031286715112484;0;0;281;0,10304164309647100
00469;Goeman Borgesius;1;Kieswet 1887;1887-03-23;Tweede Kamer;Goeman Borgesius;electoral;Winschoten;10327;7298;5365;0,449195302305350;0,3174361639480806;0,23335454993733035;67729;1338;2522;5004;4802;33998;0,11423614281800748;1,09624691808967e-01;0,77613916537302530;liberal;liberal;1847-01-11;1877-11-19;3411;1917-01-18;mr. H. Goeman Borgesius;0,510231465951023;0,3567717353654312;1030;1;281;0,13751298926220989
01269;Smeenge;1;Kieswet 1887;1887-03-23;Tweede Kamer;Smeenge;electoral;Assen;20430;10496;9475;0,505680552461573;0,2597922979155780;0,23451945451163797;134912;9060;8901;8563;14422;105692;0,06654646906595583;1,12079081731778e-01;0,82137444920226610;liberal;liberal;1852-05-25;1886-04-05;352;1935-05-09;mr. H. Smeenge;0,565217391304348;0,3465116279069768;0;0;281;0,15249169435215948
01479;De Vos van Steenwijk;1;Kieswet 1887;1887-03-23;Tweede Kamer;Vos van Steenwijk;electoral;Winschoten;10327;7298;5365;0,449195302305350;0,3174361639480806;0,23335454993733035;67729;1338;2522;5004;4802;33998;0,11423614281800748;1,09624691808967e-01;0,77613916537302530;liberal;liberal;1827-03-02;1878-03-18;3292;1897-10-10;mr. J.W.J. baron van Vos van Steenwijk;0,510231465951023;0,3685486664357465;1030;1;281;0,35677173536543122
00293;A. baron van Dedem;1;Kieswet 1887;1887-03-23;Tweede Kamer;Dedem;electoral;Zwolle;22111;11555;13210;0,471691270586228;0,2464989275665086;0,28180300392193813;199563;5418;6856;22009;8062;79454;0,20094955489614244;7,36087651221182e-02;0,72544167998173936;protestant;confessional;1838-02-07;1879-09-15;2746;1931-03-01;A. baron van Dedem;0,916770186335404;0,2709511568123393;0;0;281;0,26341045415595543
00666;Van der Kaay;1;Kieswet 1887;1887-03-23;Tweede Kamer;Kaay;electoral;Alkmaar;8752;13420;2626;0,352931688039358;0,5411649732128598;0,10589181879499804;250877;4620;17879;38232;2281;67754;0,35312699160408989;2,10682848882854e-02;0,62580472350762462;liberal;liberal;1831-05-05;1875-08-10;4243;1918-07-29;mr. W. van der Kaay;0,775630450153194;0,2973304694691623;0;0;281;0,29119361767413315
00684;Van Kerkwijk;1;Kieswet 1887;1887-03-23;Tweede Kamer;Kerkwijk;electoral;Zierikzee;1266;1462;557;0,385388127853881;0,4450010660189571;0,16951574914877188;85100;8732;9467;3790;3851;44259;0,07302504816955684;7,42003853564547e-02;0,85277456647398853;liberal;liberal;1830-12-19;1863-03-04;8785;1901-05-21;J.J. van Kerkwijk;0,872832369942196;0,6423791821561339;0;0;281;0,35762081784386618
00462;Gleichman;1;Kieswet 1887;1887-03-23;Tweede Kamer;Gleichman;electoral;Amsterdam;39841;103090;509;0,277753764640268;0,7186963216633506;0,00354849737938846;1209038;146;1325;69845;2350;156940;0,30482030244179198;1,02559626421105e-02;0,68492373491609748;liberal;liberal;1834-07-19;1880-09-21;2374;1906-04-30;mr. J.G. Gleichman;0,550090774055125;0,1021278447413080;0;0;281;0,10208433053391933
00470;Van der Goes van Dirxland;1;Kieswet 1887;1887-03-23;Tweede Kamer;Goes van Dirxland;electoral;'s-Gravenhage;18119;37326;3451;0,307643982613420;0,6337578957517818;0,05859387461994655;585206;1189;4526;44635;1877;77143;0,36096397234240429;1,51793295863491e-02;0,62385669807124666;liberal;liberal;1841-11-30;1886-07-14;252;1890-01-29;mr. H.M.A. baron van Goes van Dirxland;0,783587257617729;0,2637966567437600;0;0;281;0,19922143347836044
01256;Van der Sleyden;1;Kieswet 1887;1887-03-23;Tweede Kamer;Sleyden;electoral;Arnhem;30502;22032;17588;0,434984740880180;0,3141933106686086;0,25081731971662413;396445;2597;6923;27610;1494;98006;0,21721343718039493;1,17535992447486e-02;0,77103296357485629;liberal;liberal;1842-01-08;1881-03-30;2184;1923-12-11;P.W. van der Sleyden;0,326908249807247;0,9672544080604534;0;0;120;0,03274559193954660
00607;Van Houten;1;Kieswet 1887;1887-03-23;Tweede Kamer;Houten;electoral;Groningen;10314;16133;2620;0,354835380328207;0,5550212632476336;0,09013375963119652;182503;830;1880;8687;2348;43142;0,16034479576203925;4,33394244790225e-02;0,79631577975893819;liberal;liberal;1837-02-17;1869-02-24;6601;1930-10-14;mr. S. van Houten;0,602549246813441;0,6827852998065764;0;0;281;0,31721470019342357
00071;De Beaufort;1;Kieswet 1887;1887-03-23;Tweede Kamer;Beaufort 2;electoral;Amsterdam;39841;103090;509;0,277753764640268;0,7186963216633506;0,00354849737938846;1209038;146;1325;69845;2350;156940;0,30482030244179198;1,02559626421105e-02;0,68492373491609748;liberal;liberal;1845-03-19;1877-04-23;3621;1918-04-02;mr. W.H. de Beaufort;0,550090774055125;0,1030416430964710;0;0;281;0,10273704364475002
00465;Godin de Beaufort;1;Kieswet 1887;1887-03-23;Tweede Kamer;Godin de Beaufort;electoral;Gouda;15468;14320;6167;0,430204422194410;0,3982708569633182;0,17151600342737255;297038;13406;19545;32431;3426;101183;0,23665353181552831;2,50000000000000e-02;0,73834646818447169;protestant;confessional;1850-01-16;1882-11-14;1590;1921-04-07;jhr.mr. K.A. Godin de Beaufort;0,863016973464021;0,2746547635653508;0;0;281;0,27284140047426420
00525;Hartogh;1;Kieswet 1887;1887-03-23;Tweede Kamer;Hartogh;electoral;Amsterdam;39841;103090;509;0,277753764640268;0,7186963216633506;0,00354849737938846;1209038;146;1325;69845;2350;156940;0,30482030244179198;1,02559626421105e-02;0,68492373491609748;liberal;liberal;1844-12-29;1886-07-14;252;1901-02-13;mr. A.F.K. Hartogh;0,550090774055125;0,0999956485792611;0;0;281;0,02919803315782603
00245;Van Bylandt;1;Kieswet 1887;1887-03-23;Tweede Kamer;Bylandt;electoral;Amersfoort;18404;11383;9241;0,471558880803526;0,2916588722370768;0,23677409269778091;227725;8936;18668;33685;2005;75799;0,30213743059853437;1,79838369704635e-02;0,67987873243100216;protestant;confessional;1841-12-04;1882-11-08;1596;1924-07-04;mr. W.K.F.P. graaf van Bylandt;0,739178082191781;0,3382850695750282;0;0;281;0,16190297104174503
01177;De Savornin Lohman;1;Kieswet 1887;1887-03-23;Tweede Kamer;Savornin Lohman;electoral;Goes;1511;1672;826;0,376901970566226;0,4170224054461504;0,20599562361014315;100636;9968;10292;12616;5716;39960;0,21642764015645372;9,80580525629589e-02;0,68551430728058738;protestant;confessional;1837-05-29;1879-09-15;2746;1924-06-11;jhr.mr. A.F. de Savornin Lohman;0,872832369942196;0,3576208178438662;0;0;281;NA
01180;Schaepman;1;Kieswet 1887;1887-03-23;Tweede Kamer;Schaepman;electoral;Breda;14810;11525;7969;0,431728078358209;0,3359624229124520;0,23230007187037607;202535;4881;7334;92072;540;14410;0,86030909532619460;5,04569154005718e-03;0,13464521313374819;catholic;confessional;1844-03-02;1880-07-15;2442;1903-01-21;dr. H.J.A.M. Schaepman;0,595395486665147;0,4054859868813357;0;0;281;0,39713774597495527
01273;Smit;1;Kieswet 1887;1887-03-23;Tweede Kamer;Smit;electoral;Middelburg;3592;7107;546;0,319430858159182;0,6319962757569837;0,04855080546432261;192835;11808;16126;33932;2975;56382;0,36372991456656190;3,18901478202146e-02;0,60437993761322339;liberal;liberal;1845-05-01;1886-07-14;252;1935-05-10;A. Smit;0,931375896210311;0,2619933060617330;0;0;281;0,23819263666790627
00396;Fabius;1;Kieswet 1887;1887-03-23;Tweede Kamer;Fabius;electoral;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;protestant;confessional;1849-11-29;1881-09-20;2010;1924-04-08;J.C. Fabius;NA;NA;NA;NA;NA;NA
01091;Reekers;1;Kieswet 1887;1887-03-23;Tweede Kamer;Reekers;electoral;Haarlemmermeer;7778;5167;4785;0,438691483361534;0,2914197493873582;0,26987044357347773;76735;850;3233;13923;1469;21936;0,37299078439777111;3,93538362623232e-02;0,58765537933990575;catholic;confessional;1842-06-06;1878-03-26;3284;1922-05-27;mr. F.J.M.A. Reekers;0,829074389551391;0,4864111498257840;0;0;281;0,38118466898954706
00862;Æ. baron Mackay;1;Kieswet 1887;1887-03-23;Tweede Kamer;Mackay;electoral;Utrecht;22414;26504;8009;0,393732323853356;0,4655755035022937;0,14068682886339964;381324;7261;15929;40096;924;66816;0,37182388070774136;8,56856708334879e-03;0,61960755220890984;protestant;confessional;1838-11-29;1876-05-02;3977;1909-11-13;mr. Ã. baron van Mackay 2;0,739178082191781;0,3390372320421211;0;0;281;0,33828506957502819
01142;De Ruiter-Zylker;1;Kieswet 1887;1887-03-23;Tweede Kamer;Ruiter Zijlker;electoral;Appingedam;27626;16315;19462;0,435720707222056;0,2573204403601682;0,30695372882096311;213190;7554;10258;4826;14192;94941;0,04234856395721268;1,24536017339569e-01;0,83311541870321781;liberal;liberal;1835-06-30;1868-04-21;6910;1892-10-24;mr. D. de Ruiter Zijlker;0,649985863726322;0,3359340169415961;0;0;281;0,16317432010699956
00701;Kist;1;Kieswet 1887;1887-03-23;Tweede Kamer;Kist;electoral;Amsterdam;39841;103090;509;0,277753764640268;0,7186963216633506;0,00354849737938846;1209038;146;1325;69845;2350;156940;0,30482030244179198;1,02559626421105e-02;0,68492373491609748;liberal;liberal;1836-12-25;1881-09-19;2011;1912-06-02;mr. H.J. Kist;0,550090774055125;0,1020843305339193;0;0;281;0,09999564857926113
00917;De Meijier;1;Kieswet 1887;1887-03-23;Tweede Kamer;Meijier;electoral;Haarlem;10963;12390;4361;0,395576243054052;0,4470600834831405;0,15735250808474474;212523;1919;6585;32482;1855;35962;0,46205493677008208;2,63872885816299e-02;0,51155777464828800;liberal;liberal;1836-07-20;1877-12-10;3390;1909-03-23;W. de Meyier;0,674823113207547;0,2987012987012987;0;0;281;0,20107478728168382
01424;Verniers van der Loeff;1;Kieswet 1887;1887-03-23;Tweede Kamer;Verniers van der Loeff;electoral;Rotterdam;22492;53633;535;0,293399426037047;0,6996190285961200;0,00697877732775010;511721;66;440;44680;1774;85008;0,33987007652401452;1,34943938172248e-02;0,64663552965876070;liberal;liberal;1831-03-07;1876-03-15;4025;1891-01-22;mr. H.C. Verniers van der Loeff;0,607484076433121;0,1644370122630992;0;0;281;0,16376811594202897
00889;Mees;1;Kieswet 1887;1887-03-23;Tweede Kamer;Mees;electoral;Rotterdam;22492;53633;535;0,293399426037047;0,6996190285961200;0,00697877732775010;511721;66;440;44680;1774;85008;0,33987007652401452;1,34943938172248e-02;0,64663552965876070;liberal;liberal;1834-07-05;1873-10-04;4918;1915-06-04;dr. R.P. Mees R.Az.;0,607484076433121;0,1645484949832776;0;0;281;0,16443701226309923
00444;Van Gennep;1;Kieswet 1887;1887-03-23;Tweede Kamer;Gennep;electoral;Rotterdam;22492;53633;535;0,293399426037047;0,6996190285961200;0,00697877732775010;511721;66;440;44680;1774;85008;0,33987007652401452;1,34943938172248e-02;0,64663552965876070;liberal;liberal;1830-02-14;1878-11-19;3046;1911-06-08;mr. J. van Gennep;0,607484076433121;0,1637681159420290;0;0;281;0,16343366778149387
00400;Van der Feltz;1;Kieswet 1887;1887-03-23;Tweede Kamer;Feltz;electoral;Assen;20430;10496;9475;0,505680552461573;0,2597922979155780;0,23451945451163797;134912;9060;8901;8563;14422;105692;0,06654646906595583;1,12079081731778e-01;0,82137444920226610;liberal;liberal;1824-03-01;1877-12-17;3383;1910-12-02;jhr. W.A. van der Feltz;0,565217391304348;0,3514950166112957;0;0;281;0,34651162790697676
00894;Meesters;1;Kieswet 1887;1887-03-23;Tweede Kamer;Meesters;electoral;Steenwijk;10897;3582;8279;0,478820634502153;0,1573918902151007;0,36377399430655838;57141;3241;3642;3726;3304;47630;0,06816684961580681;6,04463959019393e-02;0,87138675448225389;liberal;liberal;1822-11-11;1886-07-14;252;1900-11-27;J.R. Meesters;0,911304347826087;0,5253042921204356;0;0;281;0,47469570787956439
00163;Van der Borch van Verwolde;1;Kieswet 1887;1887-03-23;Tweede Kamer;Borch van Verwolde;electoral;Zevenbergen;1699;732;873;0,514225181598063;0,2215151608130158;0,26416635658424731;41397;1534;2117;16814;451;10020;0,61623602712112879;1,65292285138354e-02;0,36723474436503578;protestant;confessional;1842-02-01;1884-07-29;967;1919-05-11;mr. A.P.R.C. baron van Borch van Verwolde;0,654188948306595;0,7780126849894292;0;0;281;0,22198731501057081
01191;Schepel;1;Kieswet 1887;1887-03-23;Tweede Kamer;Schepel;electoral;Appingedam;27626;16315;19462;0,435720707222056;0,2573204403601682;0,30695372882096311;213190;7554;10258;4826;14192;94941;0,04234856395721268;1,24536017339569e-01;0,83311541870321781;liberal;liberal;1833-11-23;1874-04-29;4711;1909-03-02;J. Schepel;0,649985863726322;0,3381631743201070;0;0;281;0,33593401694159608
00242;Buteux;1;Kieswet 1887;1887-03-23;Tweede Kamer;Buteux;electoral;Middelburg;3592;7107;546;0,319430858159182;0,6319962757569837;0,04855080546432261;192835;11808;16126;33932;2975;56382;0,36372991456656190;3,18901478202146e-02;0,60437993761322339;liberal;liberal;1828-04-13;1886-07-14;252;1900-01-07;J.P.I. Buteux;0,931375896210311;0,2679434734101896;0;0;281;0,26199330606173299
00046;Van Aylva van Pallandt;1;Kieswet 1887;1887-03-23;Tweede Kamer;Aylva baron van Pallandt;electoral;Tiel;1364;2122;246;0,365487674169346;0,5685402480029704;0,06589990558631133;76595;5441;6377;18478;1231;34335;0,34190659462660056;2,27777366590186e-02;0,63531566871438083;protestant;confessional;1826-09-20;1884-11-17;856;1906-01-27;F.W.J. baron van Aylva van Pallandt|mr. F.W.J. baron van Pallandt;0,564221963523477;0,1356932153392330;0;0;9780;0,10103244837758112
00239;Buma;1;Kieswet 1887;1887-03-23;Tweede Kamer;Buma;electoral;Sneek;22029;12306;15176;0,444931429379330;0,2485485935028382;0,30651345032508842;194787;3230;6181;10249;6589;94598;0,09197207365662800;5,91281094080907e-02;0,84889981693528127;liberal;liberal;1820-03-18;1882-01-27;1881;1893-11-29;A. Buma;0,824925224327019;0,1875409299279633;0;0;281;0,18598559266535691
00864;Th. Mackay;1;Kieswet 1887;1887-03-23;Tweede Kamer;Mackay;electoral;Hilversum;2239;2202;353;0,467042136003337;0,4592794111728793;0,07361948366416143;53130;1310;4988;10163;254;10398;0,48825366322363678;1,22027384098006e-02;0,49954359836656254;protestant;confessional;1840-04-24;1882-06-28;1729;1922-11-29;mr. T.P. baron van Mackay;0,821097046413502;0,6010362694300518;0;0;281;0,39896373056994816
01130;Rooseboom;1;Kieswet 1887;1887-03-23;Tweede Kamer;Rooseboom;electoral;Arnhem;30502;22032;17588;0,434984740880180;0,3141933106686086;0,25081731971662413;396445;2597;6923;27610;1494;98006;0,21721343718039493;1,17535992447486e-02;0,77103296357485629;liberal;liberal;1843-03-09;1884-11-17;856;1920-03-06;W. Rooseboom;0,941403238242097;0,2528577330946151;0;0;281;0,24886379286599641
00727;Kolkman;1;Kieswet 1887;1887-03-23;Tweede Kamer;Kolkman;electoral;Nijmegen;13594;8636;7991;0,449819661824559;0,2857573032244631;0,26441234586443557;189887;5276;7162;91567;120;19251;0,82538895599343776;1,08168526564387e-03;0,17352935874091835;catholic;confessional;1853-03-09;1884-05-06;1051;1924-02-19;mr. M.J.C.M. Kolkman;0,697564062005694;0,3835584536562646;0;0;281;0,38216115510013970
01591;Zaaijer;1;Kieswet 1887;1887-03-23;Tweede Kamer;Zaaijer;electoral;Leeuwarden;25048;19914;16549;0,407211718229260;0,3237448288486933;0,26903811261124311;243520;2034;3963;13127;7014;93118;0,11590248898542280;6,19288533361587e-02;0,82216865767841851;liberal;liberal;1844-12-21;1886-07-14;252;1925-12-21;dr. J. Zaaijer;0,730212503849707;0,2966445821756786;2032;1;281;0,13720880530027785
00280;Cremers;1;Kieswet 1887;1887-03-23;Tweede Kamer;Cremers;electoral;Zuidhorn;14162;6468;11570;0,439813664596273;0,2008668216157481;0,35930962103531972;103227;5709;6982;2126;14050;38514;0,03887365149021759;2,56902541598098e-01;0,70422380691168407;liberal;liberal;1823-06-15;1869-12-13;6309;1896-10-27;mr. E.J.J.B. Cremers;0,657640232108317;0,4920792079207921;0;0;281;0,28019801980198022
01229;Van der Schrieck;0;Kieswet 1887;1887-03-23;Tweede Kamer;Schrieck;electoral;'s-Hertogenbosch;10950;9042;4361;0,449636595080688;0,3712821031486604;0,17906841043787664;163958;6509;9447;92997;179;5017;0,94708380434450523;1,82294053547605e-03;0,05109325512001874;catholic;confessional;1812-08-23;1876-02-22;4047;1896-03-05;P.G.J. van der Schrieck;0,486826697892272;0,4342507645259939;0;0;281;0,42996941896024465
01268;Smeele;0;Kieswet 1887;1887-03-23;Tweede Kamer;Smeele;electoral;Leiden;13055;18243;3798;0,371979712787782;0,5197973172425127;0,10821471098149175;300691;4868;10095;36543;7635;76757;0,30217058750568487;6,31330880224914e-02;0,63469632447182367;catholic;confessional;1832-04-23;1886-07-21;245;1888-01-05;mr. J.P. Smeele;0,877230117931660;0,2132492113564669;0;0;281;0,20021030494216613
00168;Borret;0;Kieswet 1887;1887-03-23;Tweede Kamer;Borret;electoral;Tilburg;16723;6463;4186;0,610952798480199;0,2361119299560002;0,15292526897554304;147716;5179;8643;97315;722;15783;0,85499033561764193;6,34334914777719e-03;0,13866631523458092;catholic;confessional;1819-02-13;1868-02-25;6966;1900-03-29;F.H.H. Borret;0,461348684210526;0,4737169517884914;0;0;281;0,02581648522550544
01143;Ruland;0;Kieswet 1887;1887-03-23;Tweede Kamer;Ruland;electoral;Maastricht;11171;8253;2275;0,514816350983916;0,3803310843513060;0,10483921625164525;134126;5704;20416;97767;1700;5291;0,93326523988621390;1,62278775845281e-02;0,05050688252925791;catholic;confessional;1826-11-24;1886-03-04;384;1903-07-04;L.F.H.C. Ruland;0,757102272727273;0,4121654501216545;0;0;281;0,08515815085158150
01422;Vermeulen;0;Kieswet 1887;1887-03-23;Tweede Kamer;Vermeulen;electoral;Eindhoven;11286;2887;5531;0,572777101096224;0,1465142143733771;0,28069417880201408;95134;4807;8638;97648;53;3012;0,96956698737998059;5,26247852809469e-04;0,02990676476720979;catholic;confessional;1846-01-11;1880-06-29;2458;1913-10-09;dr. P.J.F. Vermeulen;0,625086625086625;0,4494477485131691;0;0;281;0,05324270744831493
00778;Lambrechts;0;Kieswet 1887;1887-03-23;Tweede Kamer;Lambrechts;electoral;Roermond;8338;7154;4486;0,417359095004505;0,3580864225335248;0,22453828625450037;99931;7839;19900;105469;29;3781;0,96513511287621589;2,65375781257149e-04;0,03459951134252693;catholic;confessional;1839-10-12;1873-09-15;4937;1896-11-25;mr. H.F. Lambrechts;0,895559210526316;0,4385297845373891;0;0;281;0,42737642585551333
01203;A. Schimmelpenninck van der Oye;0;Kieswet 1887;1887-03-23;Tweede Kamer;Schimmelpenninck van der Oye;electoral;Goes;1511;1672;826;0,376901970566226;0,4170224054461504;0,20599562361014315;100636;9968;10292;12616;5716;39960;0,21642764015645372;9,80580525629589e-02;0,68551430728058738;protestant;confessional;1839-09-30;1873-09-15;4937;1918-06-19;A. baron van Schimmelpenninck van der Oye;0,941403238242097;0,2488637928659964;0;0;281;0,24431896432998210
01154;Ruys van Beerenbroek;0;Kieswet 1887;1887-03-23;Tweede Kamer;Ruijs van Beerenbroek;electoral;Maastricht;11171;8253;2275;0,514816350983916;0,3803310843513060;0,10483921625164525;134126;5704;20416;97767;1700;5291;0,93326523988621390;1,62278775845281e-02;0,05050688252925791;catholic;confessional;1842-09-26;1880-12-06;2298;1926-02-06;jhr.mr. G.L.M.H. Ruijs van Beerenbroek;0,757102272727273;0,4328467153284671;0;0;281;0,41216545012165451
00508;Haffmans;0;Kieswet 1887;1887-03-23;Tweede Kamer;Haffmans;electoral;Boxmeer;1566;492;1186;0,482737361282367;0,1516420458443063;0,36552654669729256;45254;7522;6419;42568;35;4576;0,90226583861463772;7,41855486551220e-04;0,09699230589881092;catholic;confessional;1826-02-20;1866-11-24;7424;1896-09-16;mr. J.H.L. Haffmans;0,541862022772940;0,4991505266734624;0;0;281;NA
00553;Heldt;0;Kieswet 1887;1887-03-23;Tweede Kamer;Heldt;electoral;Sneek;22029;12306;15176;0,444931429379330;0,2485485935028382;0,30651345032508842;194787;3230;6181;10249;6589;94598;0,09197207365662800;5,91281094080907e-02;0,84889981693528127;liberal;liberal;1841-09-01;1885-11-24;484;1914-01-13;B.H. Heldt;0,824925224327019;0,1858218729535036;0;0;281;0,14710216110019647
00691;Keuchenius;0;Kieswet 1887;1887-03-23;Tweede Kamer;Keuchenius;electoral;Amersfoort;18404;11383;9241;0,471558880803526;0,2916588722370768;0,23677409269778091;227725;8936;18668;33685;2005;75799;0,30213743059853437;1,79838369704635e-02;0,67987873243100216;protestant;confessional;1822-10-21;1866-08-08;7532;1893-12-17;mr. L.W.C. Keuchenius;0,689315068493151;0,5007980845969673;0;0;246;0,26416600159616921
00217;Brouwers;0;Kieswet 1887;1887-03-23;Tweede Kamer;Brouwers;electoral;Roermond;8338;7154;4486;0,417359095004505;0,3580864225335248;0,22453828625450037;99931;7839;19900;105469;29;3781;0,96513511287621589;2,65375781257149e-04;0,03459951134252693;catholic;confessional;1833-08-18;1877-11-19;3411;1892-10-26;mr. H.J. Brouwers;0,895559210526316;0,4273764258555133;0;0;281;0,13409378960709759
00273;Corver Hooft;0;Kieswet 1887;1887-03-23;Tweede Kamer;Corver Hooft;electoral;Almelo;21505;6149;8537;0,594208504876903;0,1699013302529517;0,23588239506899489;106428;3991;5568;47681;5442;59114;0,42482425581581823;4,84866844267042e-02;0,52668905975747748;protestant;confessional;1821-11-26;1875-09-20;4202;1889-03-16;mr. J.R. Corver Hooft;0,961952620244078;0,2650443312582532;0;0;281;0,23787964534993397
00433;Lintelo baron de Geer van Jutphaas;0;Kieswet 1887;1887-03-23;Tweede Kamer;Lintelo baron de Geer van Jutphaas;electoral;Gorinchem;1494;2852;326;0,319777397260274;0,6104034261089726;0,06976350756059421;115156;8448;11173;11137;4128;41466;0,19631242177997921;7,27644497717297e-02;0,73092312844829099;protestant;confessional;1816-12-12;1884-12-08;835;1903-08-04;mr. B.J.L. baron van Geer van Jutphaas;0,785469667318982;0,3212762596746170;0;0;281;0,17801295214026219
01103;Reuther;0;Kieswet 1887;1887-03-23;Tweede Kamer;Reuther;electoral;Nijmegen;13594;8636;7991;0,449819661824559;0,2857573032244631;0,26441234586443557;189887;5276;7162;91567;120;19251;0,82538895599343776;1,08168526564387e-03;0,17352935874091835;catholic;confessional;1819-05-16;1883-06-20;1372;1889-04-27;A.E. Reuther;0,697564062005694;0,3821611551001397;0;0;281;0,11807172799254774
